contentsid,alltag,label,title,address,tag,introduction,readcnt,likecnt,reviewcnt,markcnt,snssharecnt,schedulecnt,visitcnt,evelpt,latitude,longitude,phoneno,sbst,img,thumb,tag_orig
CONT_000000000501407,"만두,밀면,보말칼국수,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움",음식점,하르방밀면(운동장점),제주특별자치도 제주시 오라1동 2451-5,만두,자가제면과 자가만두를 고집하는 30년 전통의 밀면집,3258,0,3,24,0,0,0,5,33.49604,126.519104,064-792-5000,"제주에 총 3개의 지점을 두고 있는 하르방밀면은 30년 동안 전통을 이어온 식당이다. 운동장점은 제주종합경기장, 제주시외버스터미널과 가까운 곳에 위치하고 제주공항과도 10분 거리에 있어 교통이 편리하다. 하르방밀면의 특징은 자가제면과 자가만두만 고집한다는 점인데, 건강에 좋은 톳으로 직접 만든 만두피와 면은 톳 특유의 색이고, 밥도 톳을 넣고 짓는다. 국물을 오랫동안 가마솥에서 사골로 우리고, 제주 바다의 감태와 멸치, 양파 등의 재료들을 넣고 다시 한 번 우린다. 밀면뿐만 아니라 삶은 보말을 곱게 으깨어 국물을 만들어 국물 맛이 시원한 보말칼국수와 직접 빚은 만두가 들어간 왕만둣국도 제공한다.
",https://api.cdn.visitjeju.net/photomng/imgpath/201911/01/ed4d797c-478c-48f2-824d-b893db1d4e67.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201911/01/55608f1c-72d0-439f-bd49-d26a02dc0267.jpg,"만두,밀면,보말칼국수,음식,향토음식,왕만두,돔베고기,칼국수"
CNTS_000000000018632,"해물탕,우럭탕,한식,공용주차장,현금결제,카드결제,화장실,흡연구역",음식점,하얀산호식당,제주특별자치도 제주시 우도면 연평리 2649,해물탕,갈치조림과 우럭구이 등 한식을 하는 식당,1735,0,3,3,0,0,0,4,33.49455,126.94554,064-784-9060,"하얀산호민박과 같이 운영하는 식당으로 메인 요리로는 전복해물탕, 갈치조림, 정식  등이 있다. 전복해물탕은 국물이 시원해 의도치 않게 해장을 하고 나오게 될 수도 있다고 한다.



우도에서는 식당에서 저녁을 먹기가 힘든데 이곳에서는 저녁식사도 가능해 여행객 뿐만 아니라 특히 도민들이 많이 찾는 식당이다.  

",https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/5e43bec8-a172-46eb-811c-07d9eff176f1.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/a65e4dc1-a143-4f07-92c4-e6b1e8be0773.jpg,"해물탕,우럭탕,한식,음식,매운탕,우럭매운탕,성게미역국,우도,지리탕,우럭지리탕,우럭조림,고등어조림,갈치조림,갈치구이,고등어구이,문어숙회,돌문어숙회,회,소라회,광어회,우럭회,뚝배기,전복해물뚝배기,전복죽,참돔회,우럭구이,전복비빔밥,회비빔밥"
CNTS_000000000020502,"당근케이크,음료,카페",음식점,하우스레서피,제주특별자치도 제주시 한림읍 귀덕리 1236-9,당근케이크,질 좋은 제주 당근으로 만든 케이크가 맛있는 카페,1509,0,3,10,0,0,0,4,33.443916,126.29547,064-796-9440,"​


하우스레서피는 애월에서 한림으로 넘어가는 길목에 위치하였다.

미국에서 오래 살다온 부부가 제주에 정착하고 오픈한 가게인데, 맛있는 당근케이크 하나로 유명해졌다.

당근 재배에 잘 맞는 제주 흙 덕분에 질 좋은 당근으로 만든 케이크 안에 풍미가 좋은 크림치즈까지 들어있다.

촉촉하고 당근향이 물씬 풍기는 케이크는 매일 소량만 제조하여 판매하기 때문에, 매장에 늦게 도착하면 빈손으로 발걸음을 돌려야 할 수도 있다.

따라서 매장에 방문 전 연락해보는 게 좋겠다.
​​​​​​​
​​",https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/27875d55-876d-4bb0-bf82-29d403087f51.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/d623edf3-3312-4e26-9e86-9267f7bdd9d3.jpg,"당근케이크,음료,카페,음식,아메리카노,카페라떼,디저트,빵,케이크,머핀,차,루이보스,주스"
CONT_000000000501410,"오겹살,고사리,쑥빈대떡,옥돔구이,공용주차장,현금결제,카드결제,화장실,음료대,유도 및 안내시설,경보 및 피난시설",음식점,한라식당,제주특별자치도 서귀포시 표선면 성읍정의현로 22번길 8,오겹살,돼지주물럭이 인기인 흑돼지 전문점,4273,0,3,22,0,0,0,4,33.384098,126.807465,064-787-2026,"백종원의 3대 천왕(SBS)에 방영된 유명한 식당이다. 이곳에서는 오겹살을 고사리와 불판에 같이 올려 굽는데 백종원이 이 조합에 감탄을 했다는 후문이다. 메밀가루를 넣은 쑥빈대떡도 추천메뉴이다. 그 외의 메뉴로는 흑돼지불고기, 옥돔구이가 있다. 민속마을 입구에 있어서인지 외관이 꼭 초가집처럼 생겨서 더 정감이 간다. 근처 다른 관광지로는 일출랜드, 제주허브동산, 표선해수욕장 등이 있다.",https://api.cdn.visitjeju.net/photomng/imgpath/202111/25/833968bd-c6a0-4184-b13d-c441fa4b0f21.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/25/9817909b-fe71-4c6d-a1dc-1b33e9bf9c92.JPG,"오겹살,고사리,쑥빈대떡,옥돔구이,흑돼지,불고기,흑돼지구이,돼지구이,2022고메페스타"
CONT_000000000501427,"카페,펍,루프탑,공용주차장,현금결제,카드결제,화장실,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설",음식점,헤이브라더,제주특별자치도 서귀포시 안덕면 사계리 2294-21,카페,사계바다가 펼쳐진 곳에 위치한 카페,6743,2,3,34,2,0,0,5,33.2255616,126.2996722,064-794-0072,"산방산 아래 바다를 바라다 보고 있는 카페 겸 펍이다. 감각적인 익스테리어와 인테리어가 이목을 끈다. 맞은편에 보이는 두개의 섬은 형제섬인데, 거기에서 영감을 받아 지은 상호가 헤이브라더이다. 루프탑에 올라가면 푸른 사계해안이 보인다. 사방팔방이 다 바다라서 마치 바다 위에 떠 있는 기분이 들지도. 밤에는 잔잔한 바다위로 비추는 은은한 달빛이 참 예쁘다.

노키즈존이기 때문에 13세 이하는 출입할 수 없다.",https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/9bb24741-d51b-4df4-8652-40de705a13d7.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/da75ccea-0b38-4f21-ba1f-8867930158ed.jpg,"카페,펍,루프탑,아메리카노,주스,청귤차,과일주스,망고스무디,요거트스무디,카푸치노,카페모카,바닐라라떼"
CONT_000000000501429,"정식,두루치기,한식,김치찌개,현금결제,카드결제,화장실,음료대,아주 어려움,착한가격 업소",음식점,현옥식당,제주특별자치도 제주시 서광로2길 35(오라일동),정식,"두루치기, 정식, 동태찌개 등을 저렴한 가격에 제공하는 착한가격업소",4621,0,3,61,0,0,0,4,33.4986,126.51429,064-757-3439,"삼성혈과 용두암 근방의 도민들이 자주 찾는 현옥식당의 메뉴는 정식과 두루치기 등이 있다. 저렴한 가격에 푸짐한 식사를 제공하는 착한 가격업소이다. 최근에는 김치찌개(7,000원), 동태찌개(8,000원), 된장찌개(7,000원), 두루치기(8,000원)의 가격이 인상되었으니 참고. 주차할 공간이 매우 협소하고 매장 근처에서 주차 단속을 하니 제주 종합경기장의 주차장을 이용해야 한다.",https://api.cdn.visitjeju.net/photomng/imgpath/202111/25/891ddbeb-28a9-4648-ac6e-6e8b7223f1cd.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/25/072dbaef-6506-40f8-9cb1-ff7d32eb2e0c.jpg,"정식,두루치기,한식,김치찌개,된장찌개,갈치조림,동태찌개,삼겹살,한치물회,한치,착한가격업소"
CNTS_000000000020149,"흑소,한우,한식,음식,육회,한우구이,된장찌개,2022고메페스타,럭셔리트래블인제주,공용주차장,현금결제,카드결제,화장실,음료대",음식점,흑소랑,제주특별자치도 제주시 아라2동 3007-2,흑소,미쉐린 가이드’에 소개된 한국식 바비큐를 제주에서,3661,3,3,13,8,0,0,3,33.49093149999999,126.5451156,064-726-9966,,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/bea70061-5ba4-4ccd-b1f8-7e8c3ec3dd2c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/d5766925-d352-45b7-8286-1136d43befbf.jpg,"흑소,한우,한식,음식,육회,한우구이,된장찌개,2022고메페스타,럭셔리트래블인제주,꽃등심,부채살,살치살,갈비살,안심,안창살,차돌된장찌개,국밥,설렁탕,도가니탕,곰탕,냉면,비빔냉면,물냉면,버섯불고기,전골,술,와인,레드와인,화이트와인"
CNTS_000000000020290,"흑돼지돈가스,커피,전복죽,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설",음식점,2093하우스,제주특별자치도 제주시 조천읍 교래리 786-21,흑돼지돈가스,에코랜드 근처에 위치한 제주 돈까스 맛집,5048,2,2,27,1,0,0,4,33.427616,126.66658,070-8833-2093,"에코랜드와 돌문화공원 근처인 교래리에 위치한 음식점이다.
건물번호가 2093이어서 2093하우스라는 이름이라고 한다.

수제흑돼지 돈까스 단품과 카페메뉴를 판매하는데 돈까스를 주문하면 
전복죽이 에피타이저로 제공되고, 감귤로 만든 특제 소스와 함께 돈까스를 맛 볼 수 있다.",https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/54ebb08f-9366-49d0-b4cb-4d68c6d19382.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/fdf75e71-d916-494a-ae71-a69de99af09a.jpg,"흑돼지돈가스,커피,전복죽,음식,수제돈까스,메밀,칼국수,성게미역국,육개장,성게비빔밥,왕만두,정식,돈가스,돈까스,막국수,메밀물막국수,메밀비빔막국수,비빔막국수,메밀막국수,메밀왕만두,보말칼국수,메밀칼국수,비빔밥,아메리카노,에이드,레몬에이드,자몽에이드"
CNTS_000000000020152,"양식,파스타,돈까스",음식점,jival 지발,제주특별자치도 제주시 애월읍 고내리 1213,양식,애월바다가 눈 앞에 펼쳐진 레스토랑,3687,1,2,6,2,0,0,4,33.46616,126.334946,064-772-5050,"'지발'은 마당앞에 있는 바닷가를 뜻하는 제주도 사투리 '집알마당'에서 유래했다. 지발은 음식의 맛과 레스토랑의 분위기, 게다가 환상적인 뷰까지 모두 갖춘 완벽한 맛집이라고 할 수 있다. 주인장이 메인셰프이고 호텔경력만 20년 이상인데, 식전빵부터 메인까지 직접 요리한다. 인기메뉴는 해산물 짬뽕 파스타. 신선한 해물이 가득 올라가서 바다향이 물씬 풍기는 파스타이다. 또 다른 추천메뉴는 제주 돼지고기로 만든 부드러운 돈가스, 화려한 불쇼를 볼 수 있는 로스트치킨앤라이스이다.",https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/3b582740-0ddb-4775-b4f7-bf96aa3dd5b0.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/d83d8339-f5bd-45e7-ac59-4832e5bef31e.jpg,"양식,파스타,돈까스,음식,함박스테이크,해물파스타,새우볶음밥,짬뽕,볶음밥,베이컨볶음밥,돈가스,수제돈까스,스테이크,햄버거스테이크,까르보나라,새우크림파스타,새우로제파스타,베이컨토마토파스타,매콤베이컨파스타,해산물파스타,해산물토마토파스타,짬뽕파스타,에스프레소,아메리카노,카페라떼,카푸치노,레몬에이드,에이드,자몽에이드,망고스무디,와인"
CNTS_000000000020097,"돈까스,해물순두부,매운돈까스,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움",음식점,kim여사의밥상,제주특별자치도 서귀포시 안덕면 사계리 171,돈까스,인기메뉴는 해물라면,2098,0,2,7,0,0,0,5,33.235237,126.31296,064-792-2592,"콩나물, 홍합, 바지락, 새우 등 제주바다에서 채취한 해물과 제주에서 재배한 채소가 듬뿍 들어간 해물라면이 가장 인기 있는 메뉴이다.

아이들이 좋아할 만한 메뉴는 수제왕돈까스. 돈까스 위에 작은 소시지로 만든 돼지를 올려주는데 너무 귀여워서 사진을 안 찍을 수가 없다.


이 외의 메뉴로는 해물순두부, 매운돈까스, 해물짬뽕라면 등이 있다.



​​​​​​​
​​",https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/67b88f75-e573-44f9-bb4e-eb3822b20d8f.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/d2edb337-a801-4489-87f2-4edd738f5fb7.jpg,"돈까스,해물순두부,매운돈까스,음식,수제돈까스,해물라면,짬뽕,라면,순두부찌개,해물짬뽕라면,돈가스"
CONT_000000000501156,"고기국수,수육,순대,두루치기,몸국,향토음식,한식,현금결제,카드결제,화장실,음료대,착한가격 업소",음식점,가시식당,제주특별자치도 서귀포시 표선면 가시로 565번길 24,고기국수,한라산 중산간 가시리에서 40년 동안 자리를 지켜온 순댓국 전문점이다. 순댓국과 두루치기가 단연 인기메뉴이다. 2016 KOREAT JEJU TOP10 선정,9388,2,2,67,3,0,0,5,33.353035,126.77152,064-787-1035,"40년 전통의 순대국, 두루치기 전문점이다.  가시리 조용한 마을에 위치한 가시식당은 이 동네의 명물이 되었다. 이 집의 메뉴는 수육, 순대, 고기국수, 돼지구이, 몸국 등 주로 돼지고기를 이용한 것이다. 그중 양념한 돼지고기와 채소를 지글지글 볶아먹는 두루치기는 장수 인기 메뉴이다. 평범한 철판 위에 콩나물, 무채, 파채를 고기와 함께 볶아서 채소 내음이 고기 구석구석에 스며들어 훨씬 풍성한 육향이 난다.

​​​​​​​단돈 7,000원 하는 두루치기는 2인분 이상만 주문을 받는데 혼자 가도 2인분을 거뜬히 먹을 수 있을 만큼 중독성이 강하다. 정감 있는 시골 반찬들과 몸국, 그리고 투박하게 썰어낸 돼지고기를 올린 팬이 등장하고, 지글지글 불을 올리면 직원이 콩나물무침과 무채, 파채가 담긴 접시를 팬 위에 툭 붓는다. 잠시 후 자작하게 맛이 배어든 돼지 두루치기를 멜젓이나 쌈장과 함께 쌈으로 즐기면 되는 것이다. 이 집의 두루치기는 맵지 않아서 크게 부담이 없다.

몸국을 따로 주문하지 않아도 기본 찬으로 등장하니 몸국이 궁금한 외지인들에겐 일석이조다. 몸국은 제주 향토 음식 중 하나로 돼지고기나 부속을 삶은 육수에 모자반을 넣고 김치와 미역귀, 메밀가루를 풀어 넣어 끓인 국이다. 동네 사람들 해장을 원할 때 가시식당의 몸국이 최고라 한다. 순대도 유명한데, 가시식당의 순대는 찹쌀이 아닌 멥쌀로 만들어 식감이 독특하다. 동네 식당이 그렇듯 일찍 영업을 종료하니 저녁엔 서둘러야 한다. 최근 제주시에 2호점이 생겼다.

2016 KOREAT JEJU TOP10 선정단 한 줄 평: 제주의 향토 음식인 몸국을 제대로 맛볼 수 있는 흔치 않은 곳. 두루치기는 몇 번을 먹더라도 결코 물리지가 않고, 여기에 곁들인 진한 몸국이 일품.",https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/88b2b245-b326-43e8-8226-09c39aa56f20.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/8fd8c622-5182-4855-afb5-86828711fd7a.gif,"고기국수,수육,순대,두루치기,몸국,향토음식,한식,음식,돔베고기"
CNTS_000000000022231,"카페,음료,커피,토스트,주스,공용주차장",음식점,간이옥돔역,서귀포시 남원읍 태흥리 409-5,카페,태흥리 사진찍기 좋은 카페,2023,0,2,15,0,0,0,5,33.28524,126.74973,064-764-9289,"마을의 해녀탈의실을 개조해서 만든 간이옥돔역.


서귀포 태흥리 바다뷰가 시원하게 펼쳐지는 곳으로
카페 앞 테라스와 바다 전경으로 자리 잡은 의자에 앉아 음료와 디저트를 즐길 수 있는 마을카페다.


황금향 쥬스, 한라봉베리프렌치토스트, 한라봉잼을 발라먹는 바게트 등 제주 감귤을 이용한 음식을 맛볼 수 있다.",https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/44ac0e3e-d5d6-4216-a2fb-085c1e80b2d5.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/f64c7611-9c07-47cc-984f-e566ae16741d.jpg,"카페,음료,커피,토스트,주스,음식,아메리카노,카페라떼,카페모카,바닐라라떼,녹차라떼,딸기라떼,헤이즐넛라떼,스무디,블루베리스무디,애플망고스무디,카라멜마끼아또,에스프레소,에스프레소콘파냐,라떼,고구마라떼,오렌지루이보스,캐모마일,패션후르츠에이드,모히또,아이스티,복숭아아이스티,핫초코,아이스초코,차,청귤차,에이드,프렌치토스트,그라탕,감바스알아히요"
CONT_000000000501163,"고기국수,수육,향토음식,공용주차장,현금결제,카드결제,화장실,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움,착한가격 업소",음식점,골막식당,제주특별자치도 제주시 이도이동 362-1,고기국수,"제주 동부 경찰서 인근에 위치한 제주식 고기국수를 맛볼 수 있는 한식당, 2016 KOREAT TOP10 선정",5448,2,2,51,4,0,0,5,33.5024655,126.5384668,064-753-6949,"돼지 사골과 멸치로 낸 진한 육수에 우동 면에 가깝게 통통한 국수를 만 후 돼지 수육을 올려 낸 고기국수가 일품이 곳이다.

2016 KOREAT TOP10 선정된 이력이 있는 식당.
반백년을 이어오는 고기국수집. 돼지 국수의 시작과 수준을 가늠할 수 있는 식당이다.
진한 육수와 함께 돼지고기를 푸짐히 올려내는, 제주사람들이 알아주는 곳.",https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/79199be9-165d-4f38-9632-053e1e5b93b2.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/85139355-bc50-42d3-9497-f2de106a08a8.gif,"고기국수,수육,향토음식,음식,흑돼지,콩국수"
CNTS_000000000018345,"흑돼지목살,흑돼지오겹살,해물된장찌개,냉면,공용주차장,현금결제,카드결제,화장실,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움",음식점,교래흑돼지,제주특별자치도 제주시 조천읍 교래리 216-1,흑돼지목살,흑돼지 참숯구이 전문점,4151,1,2,27,1,0,0,4,33.4237,126.67509,064-784-6338,"한라산 중산간 마을 교래리에 위치하였다. 추천 메뉴는 흑돼지 오겹살, 흑돼지 목살이다. 제주산 흑돼지를 참숯에 직화로 구워 쫄깃하고 부드러운 흑돼지 구이를 맛볼 수 있다. 흑돼지 김치찌개, 딱새우가 들어간 해물된장찌개, 제주 보리면을 넣은 냉면 등 제주도 특색이 묻어나는 식사류 또한 주문 가능하다.

매장 안과 매장 밖 모두 자리가 넉넉하게 마련되어 있으니 단체로 방문하는 것을 망설일 필요가 없다. 오후 3시 30분부터 오후 5시 까지는 브레이크 타임이고, 재료가 소진되면 마감을 일찍 할 수도 있다. 저녁 때 방문할 예정이라면 전화문의하는 것을 권장한다.",https://api.cdn.visitjeju.net/photomng/imgpath/202111/26/2a1435fe-f994-4f29-b272-64d751fcf891.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/26/42d2618f-2b5c-4456-81bb-b35959c4d8bf.jpg,"흑돼지목살,흑돼지오겹살,해물된장찌개,냉면,음식,흑돼지,흑돼지구이,오겹살,목살,김치찌개,된장찌개,흑돼지김치찌개,뚝배기,된장뚝배기,물냉면,비빔냉면"
CNTS_000000000020483,"국수,순대국수,비빔국수,고기국수,현금결제,카드결제,화장실,편의점,음료대,유도 및 안내시설,경보 및 피난시설",음식점,국수장터,제주특별자치도 제주시 이도이동 1168-5,국수,도민맛집으로 소문난 제주시청 근처 국수집,3059,0,2,15,0,0,0,4,33.5027151,126.5342559,064-755-7080,"​​

제주 시내에 위치한 국수집이다.


새벽 2시까지 영업해 야식으로도 인기를 끌고 있으며 고기국수와 순대국수, 비빔국수, 따로국밥 등을 판매하고 있다. 



대표 메뉴 고기국수와 순대국수 인데, 이곳의 특별한 메뉴는 순대국수이다. 진한 국물과 함께 머리고기, 순대, 내장이 푸짐하게 들어가 있어 순대국밥과 같은 맛을 느낄 수 있다.



일요일은 휴무인 점 참고.",https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/3f03e8b9-2034-4182-9d13-a29fba31cb8e.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/a7b5b181-6831-4f69-8440-64392fe91319.jpg,"국수,순대국수,비빔국수,고기국수,음식,멸치국수,국밥,몸국,열무국수,냉국수,콩국수,따로국밥,육개장,물만두,머리고기,순대,돔베고기,순대국"
CNTS_000000000020722,"국수,고기몬딱국수,멸치몬딱국수,현금결제,카드결제,화장실,무료 WIFI,아주 어려움",음식점,국시트멍,제주특별자치도 제주시 노형동 738-7,국수,주먹밥이 함께 나오는 국수전문점,2079,0,2,9,0,0,0,4,33.4793473,126.4813944,064-725-7004,"다양한 종류의 국수를 맛볼 수 있는 아늑한 국수집

국시트멍의 ‘국시’는 국수를, ‘트멍’은 틈을 뜻한다.
일반 국숫집보다 다양한 메뉴를 판매하기 때문에 사람들의 발길이 끊이지 않는다.
국수를 주문하면 1인당 두 개의 주먹밥이 나온다는 점이 특징이다.
좌식 테이블도 준비되어 있어 아이들과 함께 하는 식사를 하기에도 편하다.


이곳의 고기국수는 제주도의 일반적인 고기국수처럼 고기가 가득 올라가 있지만,
돈코츠 라멘과 비슷한 맛을 내기 때문에 이곳만의 색다름을 느낄 수 있다.
육수 또한 깊은 맛을 낸다.

“몬딱”은 몽땅이라는 뜻의 제주 방언인데, 고기 몬딱 국수와
멸치 몬딱 국수에는 일반 국수와 다르게 어묵 꼬치, 물만두 등 다양한 토핑이 모두 들어간다.

상대적으로 저렴한 가격에 담백한 육수와 함께 몸을 녹일 수 있으며,
새로운 맛의 고기국수를 맛볼 수 있는 제주 시내의 국수 전문점이다.

국수 메뉴는 포장도 가능하다.



최근 이전을 하였으니 주소 확인 필수. 
",https://api.cdn.visitjeju.net/photomng/imgpath/202111/29/f1a75abc-76bf-4091-9c9e-1dabd8b1e97a.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/29/fea4dfd8-e986-4210-999c-7a506c33135a.JPG,"국수,고기몬딱국수,멸치몬딱국수,음식,고기국수,비빔국수,돔베고기,만두,멸치국수,멸치고기국수,비빔고기국수,물만두,냉국수"
CNTS_000000000020555,"메리하하,레드카,카페,공용주차장,현금결제,카드결제,화장실,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움",음식점,그러므로,제주특별자치도 제주시 이도2동 2026-11,메리하하,"처음 맛보는 커피, 메리하하",1742,0,2,7,2,0,0,5,33.496986,126.53534,070-4548-2984,"시럽과 연유, 에스프레소의 특별한 조화

카페 그러므로는 제주 이도동 주택가에 위치한 자그마한 카페로 공항과도 멀지 않다.

이곳의 대표 메뉴인 ‘메리하하’는 가장 아래에는 시럽을 넣고 중간에는 찬 우유를 넣은 연유를, 맨 위에는 에스프레소를 올린 커피다.
메리하하 외에도 홍차인 레드카 등 각종 음료가 있다.

이곳은 사장님을 마주 보며 앉는 바 형식의 자리와 큰 테이블 하나만 있는 작은 카페이기 때문에 테이크 아웃을 주로 하며,
따로 전용 주차장이 없어 주변 무료 공용주차장을 이용해야 한다.
",https://api.cdn.visitjeju.net/photomng/imgpath/202111/29/afbdbd80-19dc-4b82-96d6-ce30cfd5654c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/29/99a6955b-1c6b-4cce-94cf-297c74332168.jpg,"메리하하,레드카,카페,음식,핸드드립커피,커피,아메리카노,아이스크림,카푸치노,카페라떼,에스프레소,드립커피,진저라떼,마끼아또,플랫화이트,바닐라라떼,카페모카,아포가토,차,라떼,레몬차,녹차,홍차,허브티,생강차,레몬에이드,에이드"
CNTS_000000000020280,"흑돼지,김치찌개,한식,공용주차장,화장실,아주 어려움",음식점,깡촌흑돼지,제주특별자치도 제주시 조천읍 함덕리 1001,흑돼지,서우봉 해변에서 즐기는 흑돼지,3255,1,2,18,1,0,0,5,33.541286,126.667114,064-784-0787,"워터 에이징 기법으로 숙성시킨 흑돼지를 맛볼 수 있는 곳

함덕 서우봉 해변의 깡촌 흑돼지에서는 쫄깃한 식감의 두꺼운 흑돼지를 맛볼 수 있다.
내부에 들어서면 고기 숙성고가 있는데,
흑돼지를 물속에서 2도 이하의 온도를 유지하며 진공 숙성하기 때문에 육즙의 손실이 없다.

깡촌 흑돼지의 메뉴는 흑돼지의 여러 부위와 김치찌개로 간단하게 구성되어 있다.
직원이 직접 구워주는 흑돼지는 양념을 곁들여 먹을 수 있다.
고추를 썰어놓은 마약 소스나 멜젓에 찍어 먹을 수 있으며 깻잎 장아찌나 백김치와 함께 먹을 수 있다.",https://api.cdn.visitjeju.net/photomng/imgpath/202111/29/4d90b73d-0eaa-4e31-aa68-9ac96246d1d2.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/29/066ef945-8bbe-4832-bfa0-e3993b3dc3bd.jpg,"흑돼지,김치찌개,한식,음식,흑돼지구이,돼지구이,오겹살,항정살,삼겹살,근고기,목살,흑돼지오겹살,가브리살,돼지껍데기,양념돼지껍데기,흑돼지김치찌개,국수"
CNTS_000000000020365,"회,횟집,일식,현금결제,카드결제,화장실,음료대,유도 및 안내시설,경보 및 피난시설",음식점,나원회포차,제주특별자치도 서귀포시 서귀동 254-6,회,오후 5시부터 새벽 2시까지 운영하는 횟집,3064,1,2,7,1,0,0,5,33.249676,126.56757,064-762-7878,"나원횟집에서 나원회포차로 상호명을 바꾸면서 가격을 내려 지역 주민들과 관광객 모두 가격 부담 없이 즐길 수 있게 가격을 조정하였다.



나원회포차의 최대 장점은 영업시간이다. 오후 5시부터 오전 2시까지 영업을 하기 때문에 늦은 저녁을 먹으러 오는 손님들이 많다. 나원횟집에서는 마치 꽃이 핀 듯 가지런히 놓인 회 플레이팅이  고급 일식집에서 대접을 받는 느낌이 든다고 한다. 사장님이 항구에서 신선한 회를 직접 공급하여 가격이 저렴하기까지 하니 단골이 많은 것은 당연. 회는 포장도 가능하니 참고하면 좋겠다.

근처 가볼 만한 곳으로는 천지연폭포, 정방폭포, 이중섭미술관 등이 있다.",https://api.cdn.visitjeju.net/photomng/imgpath/202111/29/59cb33cb-7ebc-47ed-9b73-9b87ebe62910.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/29/ba1daa4d-29bb-44ba-81cb-9760bf5495b0.jpg,"회,횟집,일식,음식,고등어회,방어회,광어회,한치회,한치,방어,모둠회,해산물,해산물모둠,참돔회,우럭회,활어회,딱새우,옥돔구이,고등어구이"
CNTS_000000000020059,"흑돼지,연탄구이,깡통구이,공용주차장,현금결제,카드결제,화장실,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움",음식점,난드르깡통구이,제주특별자치도 서귀포시 안덕면 창천리 875-6,흑돼지,15년 경력의 전문 발골사가 운영하는 흑돼지 전문점,3513,1,2,15,0,0,0,4,33.236134,126.367004,064-738-7385,"전문 발골사만 아는 육질관리 노하우로 제주 흑돼지 특유의 맛을 살려낸 깡통구이 흑돼지 전문점이다.



난드르흑돼지2인, 일반돼지1인, 짜투리1인, 김치찌개 메뉴 등이 준비되어 있으며 모두 연탄불로 맛있게 구워주신다.



느끼해질 찰나에 흑돼지 김치찌개를 불에 올려 먹어주면 감칠맛과 함께 느끼함이 싹 가신다.

",https://api.cdn.visitjeju.net/photomng/imgpath/202111/29/e2d0121f-3c7c-453d-89f6-85091e214876.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/29/7af3082a-268e-4903-9f9a-1de0be564602.jpg,"흑돼지,연탄구이,깡통구이,음식,흑돼지구이,김치찌개,제주백돼지,근고기,항정살,갈매기살,가브리살,냉면,비빔냉면,물냉면,오겹살,흑돼지오겹살,목살"
